Name;Time;CO2Sensor;PIRSensor;Temperature;Lightstate;Airflow;Air Valve Position;Air Valve Position;Air Valve Position;
ID;00;37 - 36653;83 - 297978;5 - 40024;56 - 297997;48 - 298046;69 - 41996;69 - 151411;69 - 21822;
14-11-2014 13:00:00;41957.54166666666;509;1;21.11;1;62.5449;10;60;0;
14-11-2014 14:00:00;41957.58333333334;509;1;21.05;1;69.7479;10;60;0;
14-11-2014 15:00:00;41957.625;509;1;20.7713;1;40.4236;30;60;0;
14-11-2014 16:00:00;41957.66666666666;509;1;20.6663;1;62.2021;30;60;0;
14-11-2014 17:00:00;41957.70833333334;509;0;21.3243;0;0;30;0;0;
14-11-2014 18:00:00;41957.75;509;0;21.27;0;0;30;0;0;
14-11-2014 19:00:00;41957.79166666666;509;0;21.19;0;0;30;0;0;
14-11-2014 20:00:00;41957.83333333334;509;0;21.11;0;0;30;0;0;
14-11-2014 21:00:00;41957.875;509;0;21.0348;0;0;30;0;0;
14-11-2014 22:00:00;41957.91666666666;509;0;20.9715;0;0;30;0;0;
14-11-2014 23:00:00;41957.95833333334;509;0;20.97;0;0;30;0;0;
15-11-2014 00:00:00;41958;509;0;20.9343;0;0;30;0;0;
15-11-2014 01:00:00;41958.04166666666;509;0;20.9368;0;0;30;0;0;
15-11-2014 02:00:00;41958.08333333334;509;0;20.9213;0;0;30;0;0;
15-11-2014 03:00:00;41958.125;509;0;20.93;0;0;30;0;0;
15-11-2014 04:00:00;41958.16666666666;509;0;20.9273;0;0;30;0;0;
15-11-2014 05:00:00;41958.20833333334;509;0;20.91;0;0;30;0;0;
15-11-2014 06:00:00;41958.25;509;0;20.8721;0;0;30;0;0;
15-11-2014 07:00:00;41958.29166666666;509;0;20.7748;0;0;30;0;0;
15-11-2014 08:00:00;41958.33333333334;509;0;20.7616;0;0;30;0;0;
15-11-2014 09:00:00;41958.375;509;0;20.71;0;0;30;0;0;
15-11-2014 10:00:00;41958.41666666666;509;0;20.71;0;0;30;0;0;
15-11-2014 11:00:00;41958.45833333334;509;0;20.75;0;0;30;0;0;
15-11-2014 12:00:00;41958.5;509;0;20.69;0;0;30;0;0;
15-11-2014 13:00:00;41958.54166666666;509;0;20.7458;0;0;30;0;0;
15-11-2014 14:00:00;41958.58333333334;509;0;20.75;0;0;30;0;0;
15-11-2014 15:00:00;41958.625;509;0;20.75;0;0;30;0;0;
15-11-2014 16:00:00;41958.66666666666;509;0;20.701;0;0;0;0;0;
15-11-2014 17:00:00;41958.70833333334;509;0;20.69;0;0;0;0;0;
15-11-2014 18:00:00;41958.75;509;0;20.69;0;0;0;0;0;
15-11-2014 19:00:00;41958.79166666666;509;0;20.6668;0;0;0;0;0;
15-11-2014 20:00:00;41958.83333333334;509;0;20.6303;0;0;0;0;0;
15-11-2014 21:00:00;41958.875;509;0;20.65;0;0;0;0;0;
15-11-2014 22:00:00;41958.91666666666;509;0;20.67;0;0;0;0;0;
15-11-2014 23:00:00;41958.95833333334;509;0;20.67;0;0;0;0;0;
16-11-2014 00:00:00;41959;509;0;20.67;0;0;0;0;0;
16-11-2014 01:00:00;41959.04166666666;509;0;20.6954;0;0;0;0;0;
16-11-2014 02:00:00;41959.08333333334;509;0;20.69;0;0;0;0;0;
16-11-2014 03:00:00;41959.125;509;0;20.6657;0;0;0;0;0;
16-11-2014 04:00:00;41959.16666666666;509;0;20.67;0;0;0;0;0;
16-11-2014 05:00:00;41959.20833333334;509;0;20.67;0;0;0;0;0;
16-11-2014 06:00:00;41959.25;509;0;20.67;0;0;0;0;0;
16-11-2014 07:00:00;41959.29166666666;509;0;20.6336;0;0;0;0;0;
16-11-2014 08:00:00;41959.33333333334;509;0;20.6087;0;0;0;0;0;
16-11-2014 09:00:00;41959.375;509;0;20.51;0;0;0;0;0;
16-11-2014 10:00:00;41959.41666666666;509;0;20.4839;0;0;0;0;0;
16-11-2014 11:00:00;41959.45833333334;509;0;20.45;0;0;0;0;0;
16-11-2014 12:00:00;41959.5;509;0;20.45;0;0;0;0;0;
16-11-2014 13:00:00;41959.54166666666;509;0;20.45;0;0;0;0;0;
16-11-2014 14:00:00;41959.58333333334;509;0;20.49;0;0;0;0;0;
16-11-2014 15:00:00;41959.625;509;0;20.51;0;0;0;0;0;
16-11-2014 16:00:00;41959.66666666666;509;0;20.45;0;0;0;0;0;
16-11-2014 17:00:00;41959.70833333334;509;0;20.45;0;0;0;0;0;
16-11-2014 18:00:00;41959.75;509;0;20.41;0;0;0;0;0;
16-11-2014 19:00:00;41959.79166666666;509;0;20.4027;0;0;0;0;0;
16-11-2014 20:00:00;41959.83333333334;509;0;20.39;0;0;0;0;0;
16-11-2014 21:00:00;41959.875;509;0;20.3569;0;0;0;0;0;
16-11-2014 22:00:00;41959.91666666666;509;0;20.35;0;0;0;0;0;
16-11-2014 23:00:00;41959.95833333334;509;0;20.3487;0;0;0;0;0;
17-11-2014 00:00:00;41960;509;0;20.33;0;0;0;0;0;
17-11-2014 01:00:00;41960.04166666666;509;0;20.3269;0;0;0;0;0;
17-11-2014 02:00:00;41960.08333333334;509;0;20.35;0;0;0;0;0;
17-11-2014 03:00:00;41960.125;509;0;20.3386;0;0;0;0;0;
17-11-2014 04:00:00;41960.16666666666;509;0;20.3364;0;0;0;0;0;
17-11-2014 05:00:00;41960.20833333334;509;0;20.35;0;0;0;0;0;
17-11-2014 06:00:00;41960.25;509;0;20.3686;0;0;0;0;0;
17-11-2014 07:00:00;41960.29166666666;509;1;20.3916;1;0;0;0;0;
17-11-2014 08:00:00;41960.33333333334;509;1;20.4191;1;0;10;0;10;
17-11-2014 09:00:00;41960.375;509;1;19.7436;1;95.0125;30;10;40;
17-11-2014 10:00:00;41960.41666666666;509;1;20.03;1;68.3294;50;10;50;
17-11-2014 11:00:00;41960.45833333334;509;1;20.2384;1;82.5589;50;90;50;
17-11-2014 12:00:00;41960.5;509;1;20.2322;1;82.08;30;90;10;
17-11-2014 13:00:00;41960.54166666666;509;1;19.7735;1;107.768;50;90;40;
17-11-2014 14:00:00;41960.58333333334;509;1;20.1141;1;84.2849;50;90;30;
17-11-2014 15:00:00;41960.625;509;1;20.038;1;108.255;90;90;30;
17-11-2014 16:00:00;41960.66666666666;509;1;20.1493;1;123.412;90;90;30;
17-11-2014 17:00:00;41960.70833333334;509;1;20.8436;1;29.3547;60;90;30;
17-11-2014 18:00:00;41960.75;509;1;21.1122;1;0;10;90;30;
17-11-2014 19:00:00;41960.79166666666;509;0;19.9767;0;46.4206;30;90;30;
17-11-2014 20:00:00;41960.83333333334;509;0;21.11;0;0;30;90;30;
17-11-2014 21:00:00;41960.875;509;0;20.99;0;0;30;90;30;
17-11-2014 22:00:00;41960.91666666666;509;0;20.95;0;0;30;90;30;
17-11-2014 23:00:00;41960.95833333334;509;0;20.9045;0;0;30;90;30;
18-11-2014 00:00:00;41961;509;0;20.93;0;0;30;90;30;
18-11-2014 01:00:00;41961.04166666666;509;0;20.8784;0;0;30;90;30;
18-11-2014 02:00:00;41961.08333333334;509;0;20.85;0;0;30;90;30;
18-11-2014 03:00:00;41961.125;509;0;20.83;0;0;30;90;30;
18-11-2014 04:00:00;41961.16666666666;509;0;20.77;0;0;30;90;30;
18-11-2014 05:00:00;41961.20833333334;509;0;20.752;0;0;30;90;30;
18-11-2014 06:00:00;41961.25;509;0;20.75;0;0;30;90;30;
18-11-2014 07:00:00;41961.29166666666;509;0;20.705;0;0;30;90;30;
18-11-2014 08:00:00;41961.33333333334;509;1;20.67;1;0;10;90;10;
18-11-2014 09:00:00;41961.375;509;1;20.1929;1;79.9911;30;10;20;
18-11-2014 10:00:00;41961.41666666666;509;1;20.13;1;72.9673;30;10;10;
18-11-2014 11:00:00;41961.45833333334;509;1;20.085;1;83.1332;50;90;30;
18-11-2014 12:00:00;41961.5;509;1;20.2346;1;82.7667;60;90;20;
18-11-2014 13:00:00;41961.54166666666;509;1;20.6077;1;92.1202;90;90;20;
18-11-2014 14:00:00;41961.58333333334;509;1;20.4994;1;87.6456;50;90;20;
18-11-2014 15:00:00;41961.625;509;1;20.3757;1;92.9633;50;90;20;
18-11-2014 16:00:00;41961.66666666666;509;1;20.124;1;88.7677;50;90;20;
18-11-2014 17:00:00;41961.70833333334;509;1;20.3259;1;96.6866;10;90;20;
18-11-2014 18:00:00;41961.75;509;1;20.2838;1;93.5656;30;90;20;
18-11-2014 19:00:00;41961.79166666666;509;0;21.1902;0;0;30;90;20;
18-11-2014 20:00:00;41961.83333333334;509;0;21.17;0;5.22598;30;90;20;
18-11-2014 21:00:00;41961.875;509;1;21.15;1;0;10;90;20;
18-11-2014 22:00:00;41961.91666666666;509;1;21.1007;1;0;50;90;20;
18-11-2014 23:00:00;41961.95833333334;509;0;21.0543;0;0;20;90;20;
19-11-2014 00:00:00;41962;509;0;20.99;0;0;20;90;20;
19-11-2014 01:00:00;41962.04166666666;509;0;20.95;0;0;20;90;20;
19-11-2014 02:00:00;41962.08333333334;509;0;20.9199;0;0;20;90;20;
19-11-2014 03:00:00;41962.125;509;0;20.91;0;0;20;90;20;
19-11-2014 04:00:00;41962.16666666666;509;0;20.8861;0;0;20;90;20;
19-11-2014 05:00:00;41962.20833333334;509;0;20.85;0;0;20;90;20;
19-11-2014 06:00:00;41962.25;509;0;20.85;0;0;20;90;20;
19-11-2014 07:00:00;41962.29166666666;509;1;20.8446;1;0;10;10;10;
19-11-2014 08:00:00;41962.33333333334;509;1;20.3825;1;0;10;90;30;
19-11-2014 09:00:00;41962.375;509;1;20.5032;1;61.6835;10;90;30;
19-11-2014 10:00:00;41962.41666666666;509;1;20.27;1;83.7823;30;90;30;
19-11-2014 11:00:00;41962.45833333334;509;1;20.2496;1;86.5094;50;90;30;
19-11-2014 12:00:00;41962.5;509;1;20.4837;1;94.2564;80;90;30;
19-11-2014 13:00:00;41962.54166666666;509;1;21.1429;1;79.2214;90;90;30;
19-11-2014 14:00:00;41962.58333333334;509;1;20.2612;1;110.437;90;90;30;
19-11-2014 15:00:00;41962.625;509;1;20.77;1;115.47;90;90;30;
19-11-2014 16:00:00;41962.66666666666;509;1;20.8951;1;37.736;50;90;30;
19-11-2014 17:00:00;41962.70833333334;509;1;20.9893;1;43.5206;50;90;30;
19-11-2014 18:00:00;41962.75;509;0;21.4088;0;0;40;90;30;
19-11-2014 19:00:00;41962.79166666666;509;0;21.3349;0;0;40;90;30;
19-11-2014 20:00:00;41962.83333333334;509;0;21.2411;0;0;40;90;30;
19-11-2014 21:00:00;41962.875;509;1;21.2026;1;0;10;90;30;
19-11-2014 22:00:00;41962.91666666666;509;1;20.4254;1;86.6841;40;90;30;
19-11-2014 23:00:00;41962.95833333334;509;0;21.05;0;0;30;90;30;
20-11-2014 00:00:00;41963;509;0;21.0892;0;0;30;90;30;
20-11-2014 01:00:00;41963.04166666666;509;0;21.05;0;0;30;90;30;
20-11-2014 02:00:00;41963.08333333334;509;0;21.03;0;0;30;90;30;
20-11-2014 03:00:00;41963.125;509;0;20.97;0;0;30;90;30;
20-11-2014 04:00:00;41963.16666666666;509;0;20.93;0;0;30;90;30;
20-11-2014 05:00:00;41963.20833333334;509;0;20.9047;0;0;30;90;30;
20-11-2014 06:00:00;41963.25;509;0;20.903;0;0;30;90;30;
20-11-2014 07:00:00;41963.29166666666;509;0;20.8706;0;0;30;0;0;
20-11-2014 08:00:00;41963.33333333334;509;1;20.77;1;0;10;0;10;
20-11-2014 09:00:00;41963.375;509;1;20.2839;1;75.2534;30;0;10;
20-11-2014 10:00:00;41963.41666666666;509;1;21.0316;1;14.3194;10;0;10;
20-11-2014 11:00:00;41963.45833333334;509;1;20.7736;1;79.3896;90;0;10;
20-11-2014 12:00:00;41963.5;509;1;20.5036;1;103.695;80;0;10;
20-11-2014 13:00:00;41963.54166666666;509;1;21.2383;1;94.0571;80;0;10;
20-11-2014 14:00:00;41963.58333333334;509;1;21.0402;1;105.976;50;0;10;
20-11-2014 15:00:00;41963.625;509;1;20.69;1;64.7997;90;0;10;
20-11-2014 16:00:00;41963.66666666666;509;1;21.3123;1;35.651;90;0;10;
20-11-2014 17:00:00;41963.70833333334;509;0;21.4828;0;0;55;0;10;
20-11-2014 18:00:00;41963.75;509;0;21.47;0;0;55;0;10;
20-11-2014 19:00:00;41963.79166666666;509;0;21.3615;0;0;55;0;10;
20-11-2014 20:00:00;41963.83333333334;509;0;21.2957;0;0;55;0;10;
20-11-2014 21:00:00;41963.875;509;0;21.2456;0;0;55;0;10;
20-11-2014 22:00:00;41963.91666666666;509;0;21.21;0;0;55;0;10;
20-11-2014 23:00:00;41963.95833333334;509;0;21.13;0;0;55;0;10;
21-11-2014 00:00:00;41964;509;0;21.11;0;0;55;0;10;
21-11-2014 01:00:00;41964.04166666666;509;0;21.07;0;0;55;0;10;
21-11-2014 02:00:00;41964.08333333334;509;0;21.04;0;0;55;0;10;
21-11-2014 03:00:00;41964.125;509;0;20.99;0;0;55;0;10;
21-11-2014 04:00:00;41964.16666666666;509;0;20.9635;0;0;55;0;10;
21-11-2014 05:00:00;41964.20833333334;509;0;20.93;0;0;55;0;10;
21-11-2014 06:00:00;41964.25;509;0;20.908;0;0;55;0;10;
21-11-2014 07:00:00;41964.29166666666;509;0;20.8896;0;0;55;0;10;
21-11-2014 08:00:00;41964.33333333334;509;1;20.8531;1;0;10;0;10;
21-11-2014 09:00:00;41964.375;509;1;20.3442;1;61.0913;30;0;0;
21-11-2014 10:00:00;41964.41666666666;509;1;20.6643;1;0;10;0;0;
21-11-2014 11:00:00;41964.45833333334;509;1;20.65;1;61.4939;30;0;0;
21-11-2014 12:00:00;41964.5;509;1;20.8512;1;72.1575;10;0;0;
21-11-2014 13:00:00;41964.54166666666;509;1;20.9632;1;90.7285;30;0;0;
21-11-2014 14:00:00;41964.58333333334;509;1;20.9389;1;69.9854;30;0;0;
21-11-2014 15:00:00;41964.625;509;1;20.9221;1;97.2453;10;0;0;
21-11-2014 16:00:00;41964.66666666666;509;1;20.6426;1;84.6014;30;0;0;
21-11-2014 17:00:00;41964.70833333334;509;0;20.7986;0;0;30;0;0;
21-11-2014 18:00:00;41964.75;509;0;21.3416;0;0;30;0;0;
21-11-2014 19:00:00;41964.79166666666;509;0;21.2419;0;0;30;0;0;
21-11-2014 20:00:00;41964.83333333334;509;0;21.25;0;0;30;0;0;
21-11-2014 21:00:00;41964.875;509;0;21.2085;0;0;30;0;0;
21-11-2014 22:00:00;41964.91666666666;509;0;21.1493;0;0;30;0;0;
21-11-2014 23:00:00;41964.95833333334;509;0;21.1131;0;0;30;0;0;
22-11-2014 00:00:00;41965;509;0;21.0647;0;0;30;0;0;
22-11-2014 01:00:00;41965.04166666666;509;0;21.0372;0;0;30;0;0;
22-11-2014 02:00:00;41965.08333333334;509;0;21.0101;0;0;30;0;0;
22-11-2014 03:00:00;41965.125;509;0;20.95;0;0;30;0;0;
22-11-2014 04:00:00;41965.16666666666;509;0;20.95;0;0;30;0;0;
22-11-2014 05:00:00;41965.20833333334;509;0;20.93;0;0;30;0;0;
22-11-2014 06:00:00;41965.25;509;0;20.89;0;0;30;0;0;
22-11-2014 07:00:00;41965.29166666666;509;0;20.9269;0;0;30;0;0;
22-11-2014 08:00:00;41965.33333333334;509;0;20.8864;0;0;30;0;0;
22-11-2014 09:00:00;41965.375;509;0;20.8761;0;0;30;0;0;
22-11-2014 10:00:00;41965.41666666666;509;0;20.9016;0;0;30;0;0;
22-11-2014 11:00:00;41965.45833333334;509;0;21.008;0;0;30;0;0;
22-11-2014 12:00:00;41965.5;509;0;21.143;0;0;30;0;0;
22-11-2014 13:00:00;41965.54166666666;509;0;21.2854;0;0;30;0;0;
22-11-2014 14:00:00;41965.58333333334;509;0;21.4241;0;0;30;0;0;
22-11-2014 15:00:00;41965.625;509;0;21.3688;0;0;30;0;0;
22-11-2014 16:00:00;41965.66666666666;509;0;21.31;0;0;0;0;0;
22-11-2014 17:00:00;41965.70833333334;509;0;21.21;0;0;0;0;0;
22-11-2014 18:00:00;41965.75;509;0;21.1643;0;0;0;0;0;
22-11-2014 19:00:00;41965.79166666666;509;0;21.0978;0;0;0;0;0;
22-11-2014 20:00:00;41965.83333333334;509;0;21.05;0;0;0;0;0;
22-11-2014 21:00:00;41965.875;509;0;21.0065;0;0;0;0;0;
22-11-2014 22:00:00;41965.91666666666;509;0;20.97;0;0;0;0;0;
22-11-2014 23:00:00;41965.95833333334;509;0;20.95;0;0;0;0;0;
23-11-2014 00:00:00;41966;509;0;20.93;0;0;0;0;0;
23-11-2014 01:00:00;41966.04166666666;509;0;20.9281;0;0;0;0;0;
23-11-2014 02:00:00;41966.08333333334;509;0;20.921;0;0;0;0;0;
23-11-2014 03:00:00;41966.125;509;0;20.8787;0;0;0;0;0;
23-11-2014 04:00:00;41966.16666666666;509;0;20.87;0;0;0;0;0;
23-11-2014 05:00:00;41966.20833333334;509;0;20.85;0;0;0;0;0;
23-11-2014 06:00:00;41966.25;509;0;20.83;0;0;0;0;0;
23-11-2014 07:00:00;41966.29166666666;509;0;20.7905;0;0;0;0;0;
23-11-2014 08:00:00;41966.33333333334;509;0;20.772;0;0;0;0;0;
23-11-2014 09:00:00;41966.375;509;0;20.806;0;0;0;0;0;
23-11-2014 10:00:00;41966.41666666666;509;0;20.8161;0;0;0;0;0;
23-11-2014 11:00:00;41966.45833333334;509;0;20.9017;0;0;0;0;0;
23-11-2014 12:00:00;41966.5;509;0;21.0094;0;0;0;0;0;
23-11-2014 13:00:00;41966.54166666666;509;0;21.0618;0;0;0;0;0;
23-11-2014 14:00:00;41966.58333333334;509;0;21.05;0;0;0;0;0;
23-11-2014 15:00:00;41966.625;509;0;21.05;0;0;0;0;0;
23-11-2014 16:00:00;41966.66666666666;509;0;21.0683;0;0;0;0;0;
23-11-2014 17:00:00;41966.70833333334;509;0;21.03;0;0;0;0;0;
23-11-2014 18:00:00;41966.75;509;0;20.9264;0;0;0;0;0;
23-11-2014 19:00:00;41966.79166666666;509;0;20.8963;0;0;0;0;0;
23-11-2014 20:00:00;41966.83333333334;509;0;20.89;0;0;0;0;0;
23-11-2014 21:00:00;41966.875;509;0;20.83;0;0;0;0;0;
23-11-2014 22:00:00;41966.91666666666;509;0;20.79;0;0;0;0;0;
23-11-2014 23:00:00;41966.95833333334;509;0;20.75;0;0;0;0;0;
24-11-2014 00:00:00;41967;509;0;20.7073;0;0;0;0;0;
24-11-2014 01:00:00;41967.04166666666;509;0;20.65;0;0;0;0;0;
24-11-2014 02:00:00;41967.08333333334;509;0;20.61;0;0;0;0;0;
24-11-2014 03:00:00;41967.125;509;0;20.5989;0;0;0;0;0;
24-11-2014 04:00:00;41967.16666666666;509;0;20.59;0;0;0;0;0;
24-11-2014 05:00:00;41967.20833333334;509;0;20.59;0;0;0;0;0;
24-11-2014 06:00:00;41967.25;509;0;20.564;0;0;0;0;0;
24-11-2014 07:00:00;41967.29166666666;509;1;20.5741;1;0;10;10;20;
24-11-2014 08:00:00;41967.33333333334;509;0;20.4367;0;0;30;90;40;
24-11-2014 09:00:00;41967.375;509;1;20.67;1;0;10;90;10;
24-11-2014 10:00:00;41967.41666666666;509;1;20.0937;1;69.0482;10;90;20;
24-11-2014 11:00:00;41967.45833333334;509;1;20.3516;1;82.5727;30;90;10;
24-11-2014 12:00:00;41967.5;509;1;20.4926;1;84.0989;50;90;10;
24-11-2014 13:00:00;41967.54166666666;509;1;21.4144;1;61.5428;50;90;10;
24-11-2014 14:00:00;41967.58333333334;509;1;21.8572;1;56.5122;90;90;10;
24-11-2014 15:00:00;41967.625;509;1;20.5324;1;120.79;90;90;10;
24-11-2014 16:00:00;41967.66666666666;509;1;21.1378;1;125.363;50;90;10;
24-11-2014 17:00:00;41967.70833333334;509;1;21.3948;1;5.04746;80;10;10;
24-11-2014 18:00:00;41967.75;509;1;20.7116;1;108.863;40;90;10;
24-11-2014 19:00:00;41967.79166666666;509;1;20.2947;1;137.71;30;90;10;
24-11-2014 20:00:00;41967.83333333334;509;0;21.1524;0;0.810353;30;90;10;
24-11-2014 21:00:00;41967.875;509;0;21.37;0;0;30;90;10;
24-11-2014 22:00:00;41967.91666666666;509;0;21.2248;0;0;30;90;10;
24-11-2014 23:00:00;41967.95833333334;509;0;21.1033;0;0;30;90;10;
25-11-2014 00:00:00;41968;509;0;21.17;0;0;30;90;10;
25-11-2014 01:00:00;41968.04166666666;509;0;21.07;0;0;30;90;10;
25-11-2014 02:00:00;41968.08333333334;509;0;20.97;0;0;30;90;10;
25-11-2014 03:00:00;41968.125;509;0;20.91;0;0;30;90;10;
25-11-2014 04:00:00;41968.16666666666;509;0;20.8727;0;0;30;90;10;
25-11-2014 05:00:00;41968.20833333334;509;0;20.83;0;0;30;90;10;
25-11-2014 06:00:00;41968.25;509;0;20.7975;0;0;30;90;10;
25-11-2014 07:00:00;41968.29166666666;509;0;20.7602;0;0;30;90;10;
25-11-2014 08:00:00;41968.33333333334;509;1;20.7577;1;0;10;90;10;
25-11-2014 09:00:00;41968.375;509;1;20.17;1;75.9991;30;90;10;
25-11-2014 10:00:00;41968.41666666666;509;1;20.913;1;0;10;90;20;
25-11-2014 11:00:00;41968.45833333334;509;1;20.5921;1;94.4883;90;90;20;
25-11-2014 12:00:00;41968.5;509;1;21.7082;1;85.7519;50;90;20;
25-11-2014 13:00:00;41968.54166666666;509;1;21.4911;1;38.0979;50;90;20;
25-11-2014 14:00:00;41968.58333333334;509;1;21.1179;1;92.0166;80;90;20;
25-11-2014 15:00:00;41968.625;509;1;21.6441;1;46.2452;50;90;20;
25-11-2014 16:00:00;41968.66666666666;509;1;21.804;1;39.2072;45;90;20;
25-11-2014 17:00:00;41968.70833333334;509;1;21.8189;1;21.6365;55;0;20;
25-11-2014 18:00:00;41968.75;509;1;21.4775;1;52.5956;50;0;20;
25-11-2014 19:00:00;41968.79166666666;509;1;21.5879;1;0;10;0;20;
25-11-2014 20:00:00;41968.83333333334;509;0;21.0715;0;0;30;0;20;
25-11-2014 21:00:00;41968.875;509;0;21.37;0;0;30;0;20;
25-11-2014 22:00:00;41968.91666666666;509;0;21.2754;0;0;30;0;20;
25-11-2014 23:00:00;41968.95833333334;509;0;21.2004;0;0;30;0;20;
26-11-2014 00:00:00;41969;509;0;21.1224;0;0;30;0;20;
26-11-2014 01:00:00;41969.04166666666;509;0;21.0814;0;0;30;0;20;
26-11-2014 02:00:00;41969.08333333334;509;0;20.9979;0;0;30;0;20;
26-11-2014 03:00:00;41969.125;509;0;20.97;0;0;30;0;20;
26-11-2014 04:00:00;41969.16666666666;509;0;20.9309;0;0;30;0;20;
26-11-2014 05:00:00;41969.20833333334;509;0;20.929;0;0;30;0;20;
26-11-2014 06:00:00;41969.25;509;0;20.8531;0;0;30;0;20;
26-11-2014 07:00:00;41969.29166666666;509;0;20.87;0;0;30;0;20;
26-11-2014 08:00:00;41969.33333333334;509;1;20.77;1;0;10;0;20;
26-11-2014 09:00:00;41969.375;509;1;20.5297;1;71.4468;10;0;0;
26-11-2014 10:00:00;41969.41666666666;509;1;20.383;1;47.4166;30;0;0;
26-11-2014 11:00:00;41969.45833333334;509;1;20.5335;1;95.0093;50;0;0;
26-11-2014 12:00:00;41969.5;509;1;20.6037;1;99.828;50;0;0;
26-11-2014 13:00:00;41969.54166666666;509;1;21.5697;1;29.854;40;0;0;
26-11-2014 14:00:00;41969.58333333334;509;1;21.0707;1;88.3062;80;0;0;
26-11-2014 15:00:00;41969.625;509;1;21.2763;1;88.2844;90;0;0;
26-11-2014 16:00:00;41969.66666666666;509;1;20.9609;1;89.5842;45;0;0;
26-11-2014 17:00:00;41969.70833333334;509;1;21.2912;1;78.2714;45;0;0;
26-11-2014 18:00:00;41969.75;509;1;20.9136;1;91.5925;45;0;0;
26-11-2014 19:00:00;41969.79166666666;509;1;21.0322;1;73.744;30;0;0;
26-11-2014 20:00:00;41969.83333333334;509;0;21.4139;0;0;30;0;0;
26-11-2014 21:00:00;41969.875;509;0;21.3683;0;0;30;0;0;
26-11-2014 22:00:00;41969.91666666666;509;0;21.19;0;0;30;0;0;
26-11-2014 23:00:00;41969.95833333334;509;0;21.2071;0;0;30;0;0;
27-11-2014 00:00:00;41970;509;0;21.1345;0;0;30;0;0;
27-11-2014 01:00:00;41970.04166666666;509;0;21.07;0;0;30;0;0;
27-11-2014 02:00:00;41970.08333333334;509;0;20.99;0;0;30;0;0;
27-11-2014 03:00:00;41970.125;509;0;20.9775;0;0;30;0;0;
27-11-2014 04:00:00;41970.16666666666;509;0;20.95;0;0;30;0;0;
27-11-2014 05:00:00;41970.20833333334;509;0;20.9478;0;0;30;0;0;
27-11-2014 06:00:00;41970.25;509;0;20.9119;0;0;30;0;0;
27-11-2014 07:00:00;41970.29166666666;509;0;20.8859;0;0;30;0;0;
27-11-2014 08:00:00;41970.33333333334;509;1;20.87;1;0;10;0;0;
27-11-2014 09:00:00;41970.375;509;1;20.3201;1;71.4521;30;0;0;
27-11-2014 10:00:00;41970.41666666666;509;1;20.1287;1;89.8766;10;0;0;
27-11-2014 11:00:00;41970.45833333334;509;1;20.8192;1;80.0292;50;0;0;
27-11-2014 12:00:00;41970.5;509;1;20.5111;1;84.5518;50;0;0;
27-11-2014 13:00:00;41970.54166666666;509;1;21.7557;1;62.7637;45;0;0;
27-11-2014 14:00:00;41970.58333333334;509;1;21.5987;1;0;10;0;0;
27-11-2014 15:00:00;41970.625;509;1;20.8552;1;0;10;0;0;
27-11-2014 16:00:00;41970.66666666666;509;1;20.9124;1;108.725;90;0;0;
27-11-2014 17:00:00;41970.70833333334;509;1;21.4972;1;33.2149;45;10;0;
27-11-2014 18:00:00;41970.75;509;1;22.0568;1;25.7742;45;90;0;
27-11-2014 19:00:00;41970.79166666666;509;1;21.4203;1;35.7063;30;90;0;
27-11-2014 20:00:00;41970.83333333334;509;1;21.3076;1;0;45;90;0;
27-11-2014 21:00:00;41970.875;509;0;21.1854;0;5.16621;40;90;0;
27-11-2014 22:00:00;41970.91666666666;509;0;21.3278;0;0;40;90;0;
27-11-2014 23:00:00;41970.95833333334;509;0;21.23;0;0;40;90;0;
28-11-2014 00:00:00;41971;509;0;21.15;0;0;40;90;0;
28-11-2014 01:00:00;41971.04166666666;509;0;21.0969;0;0;40;90;0;
28-11-2014 02:00:00;41971.08333333334;509;0;21.0603;0;0;40;90;0;
28-11-2014 03:00:00;41971.125;509;0;21.0414;0;0;40;90;0;
28-11-2014 04:00:00;41971.16666666666;509;0;21.0158;0;0;40;90;0;
28-11-2014 05:00:00;41971.20833333334;509;0;20.97;0;0;40;90;0;
28-11-2014 06:00:00;41971.25;509;0;20.9542;0;0;40;90;0;
28-11-2014 07:00:00;41971.29166666666;509;1;20.8673;1;0;10;90;0;
28-11-2014 08:00:00;41971.33333333334;509;1;20.5828;1;84.5369;10;90;0;
28-11-2014 09:00:00;41971.375;509;1;20.3875;1;60.5097;30;90;0;
28-11-2014 10:00:00;41971.41666666666;509;1;20.57;1;63.1328;30;90;0;
28-11-2014 11:00:00;41971.45833333334;509;1;20.8388;1;43.1156;30;90;0;
28-11-2014 12:00:00;41971.5;509;1;20.8962;1;86.5122;30;90;0;
28-11-2014 13:00:00;41971.54166666666;509;0;21.3397;0;0;30;90;0;
28-11-2014 14:00:00;41971.58333333334;509;1;21.33;1;0;10;90;0;
28-11-2014 15:00:00;41971.625;509;1;20.5183;1;76.2875;30;90;0;
28-11-2014 16:00:00;41971.66666666666;509;1;20.5719;1;75.7518;10;90;0;
28-11-2014 17:00:00;41971.70833333334;509;1;20.8305;1;52.0298;30;90;0;
28-11-2014 18:00:00;41971.75;509;0;21.2457;0;0;30;0;0;
28-11-2014 19:00:00;41971.79166666666;509;0;21.3257;0;0;30;0;0;
28-11-2014 20:00:00;41971.83333333334;509;0;21.3164;0;0;30;0;0;
